fname,label,aso_id,manually_verified,noisy_small,validation
391869.wav,Clapping,/m/0l15bq,0,0,0
28230.wav,Clapping,/m/0l15bq,0,0,0
125406.wav,Clapping,/m/0l15bq,0,0,0
355065.wav,Clapping,/m/0l15bq,0,0,0
191911.wav,Clapping,/m/0l15bq,0,0,0
180768.wav,Clapping,/m/0l15bq,0,0,0
180776.wav,Clapping,/m/0l15bq,0,0,0
345042.wav,Clapping,/m/0l15bq,0,0,0
383201.wav,Clapping,/m/0l15bq,0,0,0
198580.wav,Clapping,/m/0l15bq,0,0,0
263680.wav,Clapping,/m/0l15bq,0,0,0
180756.wav,Clapping,/m/0l15bq,0,0,0
320047.wav,Clapping,/m/0l15bq,0,0,0
427908.wav,Clapping,/m/0l15bq,0,0,0
320456.wav,Clapping,/m/0l15bq,0,0,0
191623.wav,Clapping,/m/0l15bq,0,0,0
1924.wav,Clapping,/m/0l15bq,0,0,0
411042.wav,Clapping,/m/0l15bq,0,0,0
116769.wav,Clapping,/m/0l15bq,0,0,0
320252.wav,Clapping,/m/0l15bq,0,0,0
405563.wav,Clapping,/m/0l15bq,0,0,0
112281.wav,Clapping,/m/0l15bq,0,0,0
244085.wav,Clapping,/m/0l15bq,0,0,0
347558.wav,Clapping,/m/0l15bq,0,0,0
176359.wav,Clapping,/m/0l15bq,0,0,0
195670.wav,Clapping,/m/0l15bq,0,0,0
100904.wav,Clapping,/m/0l15bq,0,0,0
140093.wav,Clapping,/m/0l15bq,0,0,0
262350.wav,Clapping,/m/0l15bq,0,1,0
160141.wav,Clapping,/m/0l15bq,0,0,0
264177.wav,Clapping,/m/0l15bq,0,0,0
320273.wav,Clapping,/m/0l15bq,0,0,0
121368.wav,Clapping,/m/0l15bq,0,0,0
79260.wav,Clapping,/m/0l15bq,0,0,0
187953.wav,Clapping,/m/0l15bq,0,0,0
161757.wav,Clapping,/m/0l15bq,0,0,0
399000.wav,Clapping,/m/0l15bq,0,0,0
65143.wav,Clapping,/m/0l15bq,0,0,0
148675.wav,Clapping,/m/0l15bq,0,0,0
211614.wav,Clapping,/m/0l15bq,0,0,0
344090.wav,Clapping,/m/0l15bq,0,0,0
119028.wav,Clapping,/m/0l15bq,0,0,0
112270.wav,Clapping,/m/0l15bq,0,0,0
47440.wav,Clapping,/m/0l15bq,0,0,0
228365.wav,Clapping,/m/0l15bq,0,0,0
264178.wav,Clapping,/m/0l15bq,0,0,0
209989.wav,Clapping,/m/0l15bq,0,0,0
377784.wav,Clapping,/m/0l15bq,0,0,0
249711.wav,Clapping,/m/0l15bq,0,0,0
369288.wav,Clapping,/m/0l15bq,0,0,0
432865.wav,Clapping,/m/0l15bq,0,0,0
241003.wav,Clapping,/m/0l15bq,0,0,0
82703.wav,Clapping,/m/0l15bq,0,0,0
131775.wav,Clapping,/m/0l15bq,0,0,0
259185.wav,Clapping,/m/0l15bq,0,0,0
180780.wav,Clapping,/m/0l15bq,0,0,0
431632.wav,Clapping,/m/0l15bq,0,0,0
424778.wav,Clapping,/m/0l15bq,0,0,0
115921.wav,Clapping,/m/0l15bq,0,0,0
131790.wav,Clapping,/m/0l15bq,0,0,0
429919.wav,Clapping,/m/0l15bq,0,0,0
259145.wav,Clapping,/m/0l15bq,0,0,0
26562.wav,Clapping,/m/0l15bq,0,0,0
259134.wav,Clapping,/m/0l15bq,0,1,0
377779.wav,Clapping,/m/0l15bq,0,0,0
250560.wav,Clapping,/m/0l15bq,0,0,0
23059.wav,Clapping,/m/0l15bq,0,0,0
212230.wav,Clapping,/m/0l15bq,0,0,0
416306.wav,Clapping,/m/0l15bq,0,0,0
426440.wav,Clapping,/m/0l15bq,0,0,0
112285.wav,Clapping,/m/0l15bq,0,0,0
266342.wav,Clapping,/m/0l15bq,0,0,0
404553.wav,Clapping,/m/0l15bq,0,0,0
371643.wav,Clapping,/m/0l15bq,0,0,0
82800.wav,Clapping,/m/0l15bq,0,0,0
415598.wav,Clapping,/m/0l15bq,0,0,0
180782.wav,Clapping,/m/0l15bq,0,0,0
351888.wav,Clapping,/m/0l15bq,0,0,0
400589.wav,Clapping,/m/0l15bq,0,0,0
364742.wav,Clapping,/m/0l15bq,0,0,0
217214.wav,Clapping,/m/0l15bq,0,0,0
72842.wav,Clapping,/m/0l15bq,0,0,0
27474.wav,Clapping,/m/0l15bq,0,0,0
361716.wav,Clapping,/m/0l15bq,0,0,0
196645.wav,Clapping,/m/0l15bq,0,0,0
187958.wav,Clapping,/m/0l15bq,0,0,0
29798.wav,Clapping,/m/0l15bq,0,0,0
213919.wav,Clapping,/m/0l15bq,0,0,0
399829.wav,Clapping,/m/0l15bq,0,0,0
212238.wav,Clapping,/m/0l15bq,0,0,0
67207.wav,Clapping,/m/0l15bq,0,0,0
25286.wav,Clapping,/m/0l15bq,0,0,0
191637.wav,Clapping,/m/0l15bq,0,0,0
25039.wav,Clapping,/m/0l15bq,0,0,0
394803.wav,Clapping,/m/0l15bq,0,0,0
161586.wav,Clapping,/m/0l15bq,0,0,0
185707.wav,Clapping,/m/0l15bq,0,0,0
28229.wav,Clapping,/m/0l15bq,0,0,0
361720.wav,Clapping,/m/0l15bq,0,0,0
148996.wav,Clapping,/m/0l15bq,0,0,0
433019.wav,Clapping,/m/0l15bq,0,0,0
117172.wav,Clapping,/m/0l15bq,0,0,0
33601.wav,Clapping,/m/0l15bq,0,0,0
231894.wav,Clapping,/m/0l15bq,0,0,0
198581.wav,Clapping,/m/0l15bq,0,0,0
200853.wav,Clapping,/m/0l15bq,0,0,0
27467.wav,Clapping,/m/0l15bq,0,0,0
249908.wav,Clapping,/m/0l15bq,0,0,0
386763.wav,Clapping,/m/0l15bq,0,0,0
347547.wav,Clapping,/m/0l15bq,0,0,0
202158.wav,Clapping,/m/0l15bq,0,0,0
259149.wav,Clapping,/m/0l15bq,0,0,0
131261.wav,Clapping,/m/0l15bq,0,0,0
99966.wav,Clapping,/m/0l15bq,0,0,0
27462.wav,Clapping,/m/0l15bq,0,1,0
369823.wav,Clapping,/m/0l15bq,0,0,0
259165.wav,Clapping,/m/0l15bq,0,0,0
421711.wav,Clapping,/m/0l15bq,0,1,0
417554.wav,Clapping,/m/0l15bq,0,0,0
259148.wav,Clapping,/m/0l15bq,0,0,0
203210.wav,Clapping,/m/0l15bq,0,0,0
26573.wav,Clapping,/m/0l15bq,0,0,0
125700.wav,Clapping,/m/0l15bq,0,0,0
175051.wav,Clapping,/m/0l15bq,0,0,0
180794.wav,Clapping,/m/0l15bq,0,0,0
265063.wav,Clapping,/m/0l15bq,0,0,0
119030.wav,Clapping,/m/0l15bq,0,0,0
361723.wav,Clapping,/m/0l15bq,0,0,0
189830.wav,Clapping,/m/0l15bq,0,0,0
351995.wav,Clapping,/m/0l15bq,0,0,0
26571.wav,Clapping,/m/0l15bq,0,0,0
265604.wav,Clapping,/m/0l15bq,0,0,0
256582.wav,Clapping,/m/0l15bq,0,0,0
27473.wav,Clapping,/m/0l15bq,0,0,0
411538.wav,Clapping,/m/0l15bq,0,0,0
417401.wav,Clapping,/m/0l15bq,0,0,0
189837.wav,Clapping,/m/0l15bq,0,0,0
203211.wav,Clapping,/m/0l15bq,0,0,0
1921.wav,Clapping,/m/0l15bq,0,0,0
218215.wav,Clapping,/m/0l15bq,0,0,0
435419.wav,Clapping,/m/0l15bq,0,0,0
195476.wav,Clapping,/m/0l15bq,0,0,0
242225.wav,Clapping,/m/0l15bq,0,0,0
345258.wav,Clapping,/m/0l15bq,0,0,0
347231.wav,Clapping,/m/0l15bq,0,0,0
399042.wav,Clapping,/m/0l15bq,0,0,0
47452.wav,Clapping,/m/0l15bq,0,0,0
82704.wav,Clapping,/m/0l15bq,0,0,0
404539.wav,Clapping,/m/0l15bq,0,0,0
371625.wav,Clapping,/m/0l15bq,0,0,0
85577.wav,Clapping,/m/0l15bq,0,0,0
188018.wav,Clapping,/m/0l15bq,0,0,0
180779.wav,Clapping,/m/0l15bq,0,0,0
259918.wav,Clapping,/m/0l15bq,0,0,0
275140.wav,Clapping,/m/0l15bq,0,0,0
267930.wav,Clapping,/m/0l15bq,0,0,0
131783.wav,Clapping,/m/0l15bq,0,0,0
320255.wav,Clapping,/m/0l15bq,0,0,0
28233.wav,Clapping,/m/0l15bq,0,0,0
351776.wav,Clapping,/m/0l15bq,0,0,0
371664.wav,Clapping,/m/0l15bq,0,0,0
400590.wav,Clapping,/m/0l15bq,0,0,0
82461.wav,Clapping,/m/0l15bq,0,0,0
429072.wav,Clapping,/m/0l15bq,0,0,0
250553.wav,Clapping,/m/0l15bq,0,0,0
112257.wav,Clapping,/m/0l15bq,0,0,0
244151.wav,Clapping,/m/0l15bq,0,0,0
131792.wav,Clapping,/m/0l15bq,0,0,0
388274.wav,Clapping,/m/0l15bq,0,0,0
324323.wav,Clapping,/m/0l15bq,0,0,0
191613.wav,Clapping,/m/0l15bq,0,0,0
26560.wav,Clapping,/m/0l15bq,0,0,0
47435.wav,Clapping,/m/0l15bq,0,0,0
405624.wav,Clapping,/m/0l15bq,0,0,0
191620.wav,Clapping,/m/0l15bq,0,0,0
191611.wav,Clapping,/m/0l15bq,0,0,0
269711.wav,Clapping,/m/0l15bq,0,0,0
429880.wav,Clapping,/m/0l15bq,0,1,0
266188.wav,Clapping,/m/0l15bq,0,0,0
324186.wav,Clapping,/m/0l15bq,0,0,0
264377.wav,Clapping,/m/0l15bq,0,0,0
238649.wav,Clapping,/m/0l15bq,0,0,0
415826.wav,Clapping,/m/0l15bq,0,0,0
365132.wav,Clapping,/m/0l15bq,0,1,0
425479.wav,Clapping,/m/0l15bq,0,0,0
263678.wav,Clapping,/m/0l15bq,0,0,0
69209.wav,Clapping,/m/0l15bq,0,0,0
190802.wav,Clapping,/m/0l15bq,0,0,0
212464.wav,Clapping,/m/0l15bq,0,0,0
430818.wav,Clapping,/m/0l15bq,0,0,0
320276.wav,Clapping,/m/0l15bq,0,0,0
428768.wav,Clapping,/m/0l15bq,0,0,0
242220.wav,Clapping,/m/0l15bq,0,0,0
260170.wav,Clapping,/m/0l15bq,0,0,0
112284.wav,Clapping,/m/0l15bq,0,0,0
252823.wav,Clapping,/m/0l15bq,0,0,0
176360.wav,Clapping,/m/0l15bq,0,0,0
429937.wav,Clapping,/m/0l15bq,0,0,0
187964.wav,Clapping,/m/0l15bq,0,1,0
241204.wav,Clapping,/m/0l15bq,0,0,0
198938.wav,Clapping,/m/0l15bq,0,0,0
388423.wav,Clapping,/m/0l15bq,0,0,0
268103.wav,Clapping,/m/0l15bq,0,0,0
27463.wav,Clapping,/m/0l15bq,0,0,0
154848.wav,Clapping,/m/0l15bq,0,0,0
28223.wav,Clapping,/m/0l15bq,0,0,0
361742.wav,Clapping,/m/0l15bq,0,0,0
388879.wav,Clapping,/m/0l15bq,0,0,0
50174.wav,Clapping,/m/0l15bq,0,0,0
346580.wav,Clapping,/m/0l15bq,0,0,0
26556.wav,Clapping,/m/0l15bq,0,0,0
249592.wav,Clapping,/m/0l15bq,0,0,0
190696.wav,Clapping,/m/0l15bq,0,1,0
425380.wav,Clapping,/m/0l15bq,0,0,0
21131.wav,Clapping,/m/0l15bq,0,0,0
361714.wav,Clapping,/m/0l15bq,0,0,0
259141.wav,Clapping,/m/0l15bq,0,0,0
265605.wav,Clapping,/m/0l15bq,0,0,0
188097.wav,Clapping,/m/0l15bq,0,0,0
315862.wav,Clapping,/m/0l15bq,0,0,0
182757.wav,Clapping,/m/0l15bq,0,0,0
410866.wav,Clapping,/m/0l15bq,0,0,0
394351.wav,Clapping,/m/0l15bq,0,0,0
27453.wav,Clapping,/m/0l15bq,0,0,0
119022.wav,Clapping,/m/0l15bq,0,0,0
432547.wav,Clapping,/m/0l15bq,0,0,0
175046.wav,Clapping,/m/0l15bq,0,0,0
241206.wav,Clapping,/m/0l15bq,0,0,0
351996.wav,Clapping,/m/0l15bq,0,0,0
328287.wav,Clapping,/m/0l15bq,0,0,0
367067.wav,Clapping,/m/0l15bq,0,0,0
160138.wav,Clapping,/m/0l15bq,0,0,0
404287.wav,Clapping,/m/0l15bq,0,0,0
259132.wav,Clapping,/m/0l15bq,0,0,0
362954.wav,Clapping,/m/0l15bq,0,0,0
277411.wav,Clapping,/m/0l15bq,0,0,0
191633.wav,Clapping,/m/0l15bq,0,0,0
338905.wav,Clapping,/m/0l15bq,0,0,0
26569.wav,Clapping,/m/0l15bq,0,0,0
239256.wav,Clapping,/m/0l15bq,0,0,0
119025.wav,Clapping,/m/0l15bq,0,1,0
241205.wav,Clapping,/m/0l15bq,0,0,0
195668.wav,Clapping,/m/0l15bq,0,0,0
371669.wav,Clapping,/m/0l15bq,0,0,0
160948.wav,Clapping,/m/0l15bq,0,0,0
331968.wav,Clapping,/m/0l15bq,0,0,0
212236.wav,Clapping,/m/0l15bq,0,0,0
212209.wav,Clapping,/m/0l15bq,0,0,0
175043.wav,Clapping,/m/0l15bq,0,0,0
275204.wav,Clapping,/m/0l15bq,0,0,0
194271.wav,Clapping,/m/0l15bq,0,0,0
251955.wav,Clapping,/m/0l15bq,0,0,0
361722.wav,Clapping,/m/0l15bq,0,0,0
25038.wav,Clapping,/m/0l15bq,0,0,0
404284.wav,Clapping,/m/0l15bq,0,0,0
371663.wav,Clapping,/m/0l15bq,0,0,0
257769.wav,Clapping,/m/0l15bq,0,0,0
397043.wav,Clapping,/m/0l15bq,0,0,0
249594.wav,Clapping,/m/0l15bq,0,0,0
406800.wav,Clapping,/m/0l15bq,0,0,0
361262.wav,Clapping,/m/0l15bq,0,0,0
429149.wav,Clapping,/m/0l15bq,0,0,0
72843.wav,Clapping,/m/0l15bq,0,0,0
190575.wav,Clapping,/m/0l15bq,0,0,0
250559.wav,Clapping,/m/0l15bq,0,0,0
160140.wav,Clapping,/m/0l15bq,0,0,0
218063.wav,Clapping,/m/0l15bq,0,0,0
45467.wav,Clapping,/m/0l15bq,0,0,0
429049.wav,Clapping,/m/0l15bq,0,0,0
276978.wav,Clapping,/m/0l15bq,0,0,0
243604.wav,Clapping,/m/0l15bq,0,0,0
199277.wav,Clapping,/m/0l15bq,0,0,0
339117.wav,Clapping,/m/0l15bq,0,0,0
415020.wav,Clapping,/m/0l15bq,0,0,0
191631.wav,Clapping,/m/0l15bq,0,0,0
417169.wav,Clapping,/m/0l15bq,0,0,0
361545.wav,Clapping,/m/0l15bq,0,0,0
362754.wav,Clapping,/m/0l15bq,0,0,0
212240.wav,Clapping,/m/0l15bq,0,0,0
364743.wav,Clapping,/m/0l15bq,0,0,0
362662.wav,Clapping,/m/0l15bq,0,0,0
235409.wav,Clapping,/m/0l15bq,0,0,0
1923.wav,Clapping,/m/0l15bq,0,0,0
241247.wav,Clapping,/m/0l15bq,0,0,0
330675.wav,Clapping,/m/0l15bq,0,0,0
428641.wav,Clapping,/m/0l15bq,0,0,0
404549.wav,Clapping,/m/0l15bq,0,0,0
52236.wav,Clapping,/m/0l15bq,0,0,0
211553.wav,Clapping,/m/0l15bq,0,0,0
425909.wav,Clapping,/m/0l15bq,0,0,0
196145.wav,Clapping,/m/0l15bq,0,0,0
151848.wav,Clapping,/m/0l15bq,0,0,0
320271.wav,Clapping,/m/0l15bq,0,0,0
187970.wav,Clapping,/m/0l15bq,0,0,0
148444.wav,Clapping,/m/0l15bq,0,0,0
47444.wav,Clapping,/m/0l15bq,0,0,0
189183.wav,Clapping,/m/0l15bq,0,0,0
380616.wav,Clapping,/m/0l15bq,0,0,0
332313.wav,Clapping,/m/0l15bq,0,1,0
28224.wav,Clapping,/m/0l15bq,0,0,0
424637.wav,Clapping,/m/0l15bq,0,0,0
424959.wav,Clapping,/m/0l15bq,0,0,0
187962.wav,Clapping,/m/0l15bq,0,0,0
343407.wav,Clapping,/m/0l15bq,0,0,0
28227.wav,Clapping,/m/0l15bq,0,0,0
112263.wav,Clapping,/m/0l15bq,0,0,0
180765.wav,Clapping,/m/0l15bq,0,0,0
35035.wav,Clapping,/m/0l15bq,0,0,0
259146.wav,Clapping,/m/0l15bq,0,0,0
47439.wav,Clapping,/m/0l15bq,0,0,0
189828.wav,Clapping,/m/0l15bq,0,0,0
377781.wav,Clapping,/m/0l15bq,0,0,0
180770.wav,Clapping,/m/0l15bq,0,0,0
47443.wav,Clapping,/m/0l15bq,0,0,0
131780.wav,Clapping,/m/0l15bq,0,0,0
404292.wav,Clapping,/m/0l15bq,0,0,0
179727.wav,Clapping,/m/0l15bq,0,0,0
183108.wav,Clapping,/m/0l15bq,0,0,0
434187.wav,Clapping,/m/0l15bq,0,0,0
180769.wav,Clapping,/m/0l15bq,0,0,0
389990.wav,Clapping,/m/0l15bq,0,0,0
267625.wav,Clapping,/m/0l15bq,0,0,0
259158.wav,Clapping,/m/0l15bq,0,0,0
59729.wav,Clapping,/m/0l15bq,0,0,0
260091.wav,Clapping,/m/0l15bq,0,0,0
399743.wav,Clapping,/m/0l15bq,0,0,0
414985.wav,Clapping,/m/0l15bq,0,0,0
361718.wav,Clapping,/m/0l15bq,0,0,0
189836.wav,Clapping,/m/0l15bq,0,0,0
104089.wav,Clapping,/m/0l15bq,0,0,0
339118.wav,Clapping,/m/0l15bq,0,0,0
180772.wav,Clapping,/m/0l15bq,0,0,0
361733.wav,Clapping,/m/0l15bq,0,0,0
269381.wav,Clapping,/m/0l15bq,0,0,0
342966.wav,Clapping,/m/0l15bq,0,0,0
422155.wav,Clapping,/m/0l15bq,0,0,0
335862.wav,Clapping,/m/0l15bq,0,0,0
361711.wav,Clapping,/m/0l15bq,0,0,0
102105.wav,Clapping,/m/0l15bq,0,0,0
429447.wav,Clapping,/m/0l15bq,0,0,0
365616.wav,Clapping,/m/0l15bq,0,0,0
175053.wav,Clapping,/m/0l15bq,0,0,0
273769.wav,Clapping,/m/0l15bq,0,0,0
367051.wav,Clapping,/m/0l15bq,0,0,0
376006.wav,Clapping,/m/0l15bq,0,0,0
187967.wav,Clapping,/m/0l15bq,0,0,0
106017.wav,Clapping,/m/0l15bq,0,0,0
371629.wav,Clapping,/m/0l15bq,0,0,0
136380.wav,Clapping,/m/0l15bq,0,0,0
221950.wav,Clapping,/m/0l15bq,0,0,0
180774.wav,Clapping,/m/0l15bq,0,0,0
361715.wav,Clapping,/m/0l15bq,0,0,0
25321.wav,Clapping,/m/0l15bq,0,0,0
416312.wav,Clapping,/m/0l15bq,0,0,0
212462.wav,Clapping,/m/0l15bq,0,0,0
196559.wav,Clapping,/m/0l15bq,0,1,0
9568.wav,Clapping,/m/0l15bq,0,0,0
348278.wav,Clapping,/m/0l15bq,0,0,0
200836.wav,Clapping,/m/0l15bq,0,0,0
138989.wav,Clapping,/m/0l15bq,0,0,0
411217.wav,Clapping,/m/0l15bq,0,0,0
149000.wav,Clapping,/m/0l15bq,0,0,0
200196.wav,Clapping,/m/0l15bq,0,0,0
26555.wav,Clapping,/m/0l15bq,0,0,0
112254.wav,Clapping,/m/0l15bq,0,0,0
200848.wav,Clapping,/m/0l15bq,0,0,0
47447.wav,Clapping,/m/0l15bq,0,0,0
22807.wav,Clapping,/m/0l15bq,0,0,0
433605.wav,Clapping,/m/0l15bq,0,0,0
249590.wav,Clapping,/m/0l15bq,0,0,0
425975.wav,Clapping,/m/0l15bq,0,0,0
212203.wav,Clapping,/m/0l15bq,0,0,0
115920.wav,Clapping,/m/0l15bq,0,0,0
391282.wav,Clapping,/m/0l15bq,0,0,0
259138.wav,Clapping,/m/0l15bq,0,0,0
187969.wav,Clapping,/m/0l15bq,0,0,0
102886.wav,Clapping,/m/0l15bq,0,0,0
320281.wav,Clapping,/m/0l15bq,0,0,0
102887.wav,Clapping,/m/0l15bq,0,0,0
249586.wav,Clapping,/m/0l15bq,0,0,0
189190.wav,Clapping,/m/0l15bq,0,0,0
273768.wav,Clapping,/m/0l15bq,0,0,0
50171.wav,Clapping,/m/0l15bq,0,0,0
187959.wav,Clapping,/m/0l15bq,0,0,0
50290.wav,Clapping,/m/0l15bq,0,0,0
20578.wav,Clapping,/m/0l15bq,0,0,0
28226.wav,Clapping,/m/0l15bq,0,0,0
179726.wav,Clapping,/m/0l15bq,0,0,0
180789.wav,Clapping,/m/0l15bq,0,0,0
88729.wav,Clapping,/m/0l15bq,0,0,0
160131.wav,Clapping,/m/0l15bq,0,0,0
205593.wav,Clapping,/m/0l15bq,0,0,0
120347.wav,Clapping,/m/0l15bq,0,0,0
38692.wav,Clapping,/m/0l15bq,0,0,0
180787.wav,Clapping,/m/0l15bq,0,0,0
131786.wav,Clapping,/m/0l15bq,0,0,0
27461.wav,Clapping,/m/0l15bq,0,0,0
424638.wav,Clapping,/m/0l15bq,0,0,0
197236.wav,Clapping,/m/0l15bq,0,0,0
393477.wav,Clapping,/m/0l15bq,0,0,0
171535.wav,Clapping,/m/0l15bq,0,0,0
194261.wav,Clapping,/m/0l15bq,0,0,0
180758.wav,Clapping,/m/0l15bq,0,0,0
238647.wav,Clapping,/m/0l15bq,0,0,0
180792.wav,Clapping,/m/0l15bq,0,0,0
26563.wav,Clapping,/m/0l15bq,0,0,0
316875.wav,Clapping,/m/0l15bq,0,0,0
191614.wav,Clapping,/m/0l15bq,0,0,0
191912.wav,Clapping,/m/0l15bq,0,0,0
323540.wav,Clapping,/m/0l15bq,0,0,0
31650.wav,Clapping,/m/0l15bq,0,0,0
235756.wav,Clapping,/m/0l15bq,0,0,0
119024.wav,Clapping,/m/0l15bq,0,0,0
425310.wav,Clapping,/m/0l15bq,0,0,0
404870.wav,Clapping,/m/0l15bq,0,0,0
194268.wav,Clapping,/m/0l15bq,0,0,0
433940.wav,Clapping,/m/0l15bq,0,0,0
190643.wav,Clapping,/m/0l15bq,0,0,0
404547.wav,Clapping,/m/0l15bq,0,0,0
198583.wav,Clapping,/m/0l15bq,0,0,0
250847.wav,Clapping,/m/0l15bq,0,0,0
200843.wav,Clapping,/m/0l15bq,0,0,0
432548.wav,Clapping,/m/0l15bq,0,0,0
260671.wav,Clapping,/m/0l15bq,0,0,0
59728.wav,Clapping,/m/0l15bq,0,0,0
361731.wav,Clapping,/m/0l15bq,0,0,0
21181.wav,Clapping,/m/0l15bq,0,0,0
69210.wav,Clapping,/m/0l15bq,0,0,0
131210.wav,Clapping,/m/0l15bq,0,0,0
241422.wav,Clapping,/m/0l15bq,0,0,0
259144.wav,Clapping,/m/0l15bq,0,0,0
377780.wav,Clapping,/m/0l15bq,0,0,0
188103.wav,Clapping,/m/0l15bq,0,0,0
348652.wav,Clapping,/m/0l15bq,0,0,0
161588.wav,Clapping,/m/0l15bq,0,0,0
131781.wav,Clapping,/m/0l15bq,0,0,0
194172.wav,Clapping,/m/0l15bq,0,0,0
112647.wav,Clapping,/m/0l15bq,0,0,0
176357.wav,Clapping,/m/0l15bq,0,0,0
399666.wav,Clapping,/m/0l15bq,0,0,0
50170.wav,Clapping,/m/0l15bq,0,0,0
205738.wav,Clapping,/m/0l15bq,0,0,0
237202.wav,Clapping,/m/0l15bq,0,0,0
344386.wav,Clapping,/m/0l15bq,0,0,0
27479.wav,Clapping,/m/0l15bq,0,0,0
424295.wav,Clapping,/m/0l15bq,0,0,0
396977.wav,Clapping,/m/0l15bq,0,0,0
415503.wav,Clapping,/m/0l15bq,0,0,0
105276.wav,Clapping,/m/0l15bq,0,0,0
377782.wav,Clapping,/m/0l15bq,0,0,0
189840.wav,Clapping,/m/0l15bq,0,0,0
33941.wav,Clapping,/m/0l15bq,0,0,0
348654.wav,Clapping,/m/0l15bq,0,0,0
242230.wav,Clapping,/m/0l15bq,0,0,0
1925.wav,Clapping,/m/0l15bq,0,0,0
180248.wav,Clapping,/m/0l15bq,0,0,0
31996.wav,Clapping,/m/0l15bq,0,0,0
400587.wav,Clapping,/m/0l15bq,0,0,0
34396.wav,Clapping,/m/0l15bq,0,0,0
343477.wav,Clapping,/m/0l15bq,0,0,0
212231.wav,Clapping,/m/0l15bq,0,0,0
261322.wav,Clapping,/m/0l15bq,0,0,0
228362.wav,Clapping,/m/0l15bq,0,0,0
366953.wav,Clapping,/m/0l15bq,0,0,0
165694.wav,Clapping,/m/0l15bq,0,0,0
259156.wav,Clapping,/m/0l15bq,0,0,0
397034.wav,Clapping,/m/0l15bq,0,0,0
339480.wav,Clapping,/m/0l15bq,0,0,0
191919.wav,Clapping,/m/0l15bq,0,0,0
346962.wav,Clapping,/m/0l15bq,0,0,0
243801.wav,Clapping,/m/0l15bq,0,0,0
47438.wav,Clapping,/m/0l15bq,0,0,0
425834.wav,Clapping,/m/0l15bq,0,0,0
26559.wav,Clapping,/m/0l15bq,0,0,0
187965.wav,Clapping,/m/0l15bq,0,0,0
424977.wav,Clapping,/m/0l15bq,0,0,0
184371.wav,Clapping,/m/0l15bq,0,0,0
200842.wav,Clapping,/m/0l15bq,0,0,0
349022.wav,Clapping,/m/0l15bq,0,0,0
36160.wav,Clapping,/m/0l15bq,0,0,0
412904.wav,Clapping,/m/0l15bq,0,0,0
21146.wav,Clapping,/m/0l15bq,0,0,0
149474.wav,Clapping,/m/0l15bq,0,0,0
361726.wav,Clapping,/m/0l15bq,0,0,0
259143.wav,Clapping,/m/0l15bq,0,0,0
351993.wav,Clapping,/m/0l15bq,0,0,0
176363.wav,Clapping,/m/0l15bq,0,0,0
332312.wav,Clapping,/m/0l15bq,0,0,0
430716.wav,Clapping,/m/0l15bq,0,1,0
8668.wav,Clapping,/m/0l15bq,0,0,0
396462.wav,Clapping,/m/0l15bq,0,0,0
145594.wav,Clapping,/m/0l15bq,0,0,0
102726.wav,Clapping,/m/0l15bq,0,0,0
161240.wav,Clapping,/m/0l15bq,0,0,0
320282.wav,Clapping,/m/0l15bq,0,0,0
131332.wav,Clapping,/m/0l15bq,0,0,0
239226.wav,Clapping,/m/0l15bq,0,0,0
198586.wav,Clapping,/m/0l15bq,0,0,0
231701.wav,Clapping,/m/0l15bq,0,0,0
47453.wav,Clapping,/m/0l15bq,0,0,0
27457.wav,Clapping,/m/0l15bq,0,0,0
191626.wav,Clapping,/m/0l15bq,0,0,0
160135.wav,Clapping,/m/0l15bq,0,0,0
414843.wav,Clapping,/m/0l15bq,0,0,0
432256.wav,Clapping,/m/0l15bq,0,0,0
72578.wav,Clapping,/m/0l15bq,0,0,0
173203.wav,Clapping,/m/0l15bq,0,0,0
120210.wav,Clapping,/m/0l15bq,0,0,0
190611.wav,Clapping,/m/0l15bq,0,0,0
220371.wav,Clapping,/m/0l15bq,0,0,0
425887.wav,Clapping,/m/0l15bq,0,0,0
191628.wav,Clapping,/m/0l15bq,0,0,0
20717.wav,Clapping,/m/0l15bq,0,0,0
242861.wav,Clapping,/m/0l15bq,0,0,0
361741.wav,Clapping,/m/0l15bq,0,0,0
231891.wav,Clapping,/m/0l15bq,0,0,0
99026.wav,Clapping,/m/0l15bq,0,0,0
110554.wav,Clapping,/m/0l15bq,0,0,0
414292.wav,Clapping,/m/0l15bq,0,0,0
243946.wav,Clapping,/m/0l15bq,0,0,0
241199.wav,Clapping,/m/0l15bq,0,0,0
191636.wav,Clapping,/m/0l15bq,0,0,0
397434.wav,Clapping,/m/0l15bq,0,0,0
396224.wav,Clapping,/m/0l15bq,0,0,0
361737.wav,Clapping,/m/0l15bq,0,0,0
275102.wav,Clapping,/m/0l15bq,0,0,0
195477.wav,Clapping,/m/0l15bq,0,0,0
175042.wav,Clapping,/m/0l15bq,0,0,0
238212.wav,Clapping,/m/0l15bq,0,0,0
255547.wav,Clapping,/m/0l15bq,0,0,0
344653.wav,Clapping,/m/0l15bq,0,0,0
56385.wav,Clapping,/m/0l15bq,0,0,0
241202.wav,Clapping,/m/0l15bq,0,0,0
130327.wav,Clapping,/m/0l15bq,0,0,0
424639.wav,Clapping,/m/0l15bq,0,0,0
346689.wav,Clapping,/m/0l15bq,0,0,0
377783.wav,Clapping,/m/0l15bq,0,0,0
